mrdDt,A3122129006,precipitation,humidity,rainy,temperature,wind direction,wind speed
2020-09-23 18,1.617,0,55,0,22,71,1
2020-09-23 19,1.512,0,55,0,21,42,1
2020-09-23 20,1.498,0,55,0,21,85,2
2020-09-23 21,1.466,0,55,0,21,70,2
2020-09-23 22,1.327,0,55,0,21,62,2
2020-09-23 23,1.043,5,55,0.1,21,68,2
2020-09-24 00,1.379,5,60,0.1,20,87,2
2020-09-24 01,1.232,5,65,0.1,20,55,1
2020-09-24 02,0.738,1,70,0.4,19,50,1
2020-09-24 03,0.973,1,70,0.4,19,74,1
2020-09-24 04,0.72,0,70,0,19,62,1
2020-09-24 05,0.914,0,70,0,19,55,1
2020-09-24 06,0.662,0,70,0,19,48,1
2020-09-24 07,0.982,0,70,0,19,31,1
2020-09-24 08,1.252,0,60,0,22,42,1
2020-09-24 09,1.341,0,55,0,23,63,1
2020-09-24 10,1.595,0,45,0,24,79,2
2020-09-24 11,1.406,0,45,0,25,84,2
2020-09-24 12,2.84,0,50,0,25,96,2
2020-09-24 13,2.207,0,50,0,25,85,2
2020-09-24 14,1.9,0,45,0,26,79,2
2020-09-24 15,1.933,0,50,0,25,91,2
2020-09-24 16,1.77,0,50,0,24,49,2
2020-09-24 17,1.837,0,60,0,23,43,1
2020-09-24 18,1.381,0,65,0,23,17,1
2020-09-24 19,1.419,0,70,0,21,23,0
2020-09-24 20,1.559,0,70,0,21,27,1
2020-09-24 21,1.4,0,70,0,20,40,1
2020-09-24 22,1.364,0,75,0,19,35,0
2020-09-24 23,1.25,0,75,0,18,323,0
2020-09-25 00,1.083,0,80,0,18,306,0
2020-09-25 01,1.013,0,85,0,17,291,0
2020-09-25 02,1,0,85,0,17,290,0
2020-09-25 03,0.958,0,85,0,16,310,1
2020-09-25 04,0.716,0,85,0,16,329,0
2020-09-25 05,0.82,0,85,0,16,293,1
2020-09-25 06,0.616,0,85,0,16,311,1
2020-09-25 07,0.739,0,70,0,19,333,1
2020-09-25 08,1.112,0,60,0,22,346,2
2020-09-25 09,1.288,0,50,0,24,354,1
2020-09-25 10,1.554,0,45,0,26,0,1
2020-09-25 11,1.641,0,45,0,27,51,3
2020-09-25 12,2.321,0,45,0,26,86,3
2020-09-25 13,3.762,0,50,0,26,82,3
2020-09-25 14,2.877,0,45,0,26,84,3
2020-09-25 15,2.393,0,50,0,25,80,2
2020-09-25 16,2.364,0,45,0,26,92,1
2020-09-25 17,1.829,0,50,0,25,107,1
2020-09-25 18,1.412,0,60,0,22,291,0
2020-09-25 19,1.603,0,65,0,21,317,1
2020-09-25 20,1.496,0,70,0,20,318,1
2020-09-25 21,1.188,0,75,0,19,320,1
2020-09-25 22,1.423,0,75,0,19,306,1
2020-09-25 23,1.059,0,70,0,19,57,1
2020-09-26 00,1.064,0,70,0,19,60,1
2020-09-26 01,0.762,0,75,0,18,213,0
2020-09-26 02,0.895,0,75,0,18,7,1
2020-09-26 03,0.919,0,75,0,18,34,1
2020-09-26 04,0.739,0,75,0,18,65,1
2020-09-26 05,0.9,0,75,0,18,13,1
2020-09-26 06,0.675,0,75,0,18,18,1
2020-09-26 07,0.732,0,70,0,20,43,1
2020-09-26 08,0.935,0,65,0,21,72,1
2020-09-26 09,1.148,0,45,0,23,82,2
2020-09-26 10,2.363,0,40,0,24,91,3
2020-09-26 11,1.667,0,40,0,25,108,2
2020-09-26 12,1.669,0,40,0,26,129,1
2020-09-26 13,1.667,0,40,0,26,120,1
2020-09-26 14,1.784,0,40,0,27,128,2
2020-09-26 15,2.534,0,40,0,26,137,1
2020-09-26 16,2.464,0,45,0,25,126,1
2020-09-26 17,1.631,0,50,0,23,202,1
2020-09-26 18,1.458,0,60,0,22,267,1
2020-09-26 19,1.574,0,65,0,21,302,0
2020-09-26 20,1.319,0,65,0,21,302,1
2020-09-26 21,1.453,0,70,0,20,298,0
2020-09-26 22,1.159,0,70,0,20,24,1
2020-09-26 23,1.231,0,70,0,19,35,1
2020-09-27 00,0.785,0,70,0,19,54,2
2020-09-27 01,0.896,0,75,0,18,16,1
2020-09-27 02,0.809,0,80,0,17,38,1
2020-09-27 03,0.893,0,80,0,17,31,1
2020-09-27 04,0.845,0,80,0,17,65,1
2020-09-27 05,0.727,0,80,0,17,27,1
2020-09-27 06,0.7,0,80,0,17,12,1
2020-09-27 07,0.688,0,70,0,19,359,1
2020-09-27 08,0.678,0,55,0,22,56,2
2020-09-27 09,0.659,0,50,0,23,75,3
2020-09-27 10,1.315,0,45,0,24,99,3
2020-09-27 11,1.575,0,45,0,25,93,2
2020-09-27 12,2.03,0,45,0,25,116,3
2020-09-27 13,2.244,0,45,0,25,110,3
2020-09-27 14,2.565,0,45,0,25,111,3
2020-09-27 15,2.801,0,45,0,25,104,2
2020-09-27 16,2.274,0,40,0,25,110,2
2020-09-27 17,2.477,0,45,0,24,109,1
2020-09-27 18,1.696,0,55,0,22,196,2
2020-09-27 19,1.692,0,65,0,22,213,1
2020-09-27 20,1.176,0,70,0,21,171,1
2020-09-27 21,1.026,0,70,0,20,89,1
2020-09-27 22,0.763,0,70,0,19,99,1
2020-09-27 23,1.059,0,75,0,18,65,1
2020-09-28 00,0.845,0,70,0,17,29,1
2020-09-28 01,0.947,0,75,0,17,24,1
2020-09-28 02,0.968,0,75,0,16,9,1
2020-09-28 03,0.806,0,75,0,16,340,1
2020-09-28 04,0.69,0,80,0,15,34,1
2020-09-28 05,0.665,0,80,0,15,29,1
2020-09-28 06,0.64,0,85,0,15,340,1
2020-09-28 07,0.676,0,70,0,17,349,1
2020-09-28 08,0.732,0,60,0,20,40,1
2020-09-28 09,1.155,0,50,0,22,89,1
2020-09-28 10,1.778,0,45,0,23,99,2
2020-09-28 11,2.123,0,40,0,24,98,2
2020-09-28 12,3.059,0,40,0,24,113,2
2020-09-28 13,2.355,0,35,0,25,109,2
2020-09-28 14,2.724,0,35,0,25,112,2
2020-09-28 15,2.538,0,40,0,25,119,2
2020-09-28 16,2.259,0,40,0,25,118,2
2020-09-28 17,1.808,0,45,0,23,112,1
2020-09-28 18,1.413,0,55,0,21,350,1
2020-09-28 19,1.005,0,60,0,20,335,1
2020-09-28 20,1.079,0,70,0,18,316,1
2020-09-28 21,0.869,0,75,0,17,278,1
2020-09-28 22,1.021,0,75,0,16,292,1
2020-09-28 23,0.794,0,80,0,15,284,1
2020-09-29 00,0.899,0,80,0,15,323,2
2020-09-29 01,1.073,0,80,0,15,320,1
2020-09-29 02,0.866,0,85,0,14,327,1
2020-09-29 03,0.712,0,85,0,14,321,2
2020-09-29 04,0.72,0,90,0,14,322,1
2020-09-29 05,0.806,0,85,0,13,323,1
2020-09-29 06,0.562,0,85,0,14,307,2
2020-09-29 07,0.857,0,75,0,16,328,1
2020-09-29 08,0.986,0,65,0,19,338,1
2020-09-29 09,1.433,0,55,0,21,353,1
2020-09-29 10,1.522,0,45,0,23,75,1
2020-09-29 11,1.329,0,40,0,24,30,1
2020-09-29 12,2.729,0,35,0,25,117,1
2020-09-29 13,1.729,0,40,0,25,151,2
2020-09-29 14,2.837,0,35,0,26,159,1
2020-09-29 15,2.197,0,40,0,25,174,1
2020-09-29 16,1.67,0,45,0,24,235,2
2020-09-29 17,1.476,0,50,0,23,251,1
2020-09-29 18,1.179,0,60,0,21,349,1
2020-09-29 19,2.423,0,65,0,20,337,1
2020-09-29 20,1.472,0,70,0,19,316,1
2020-09-29 21,1.708,0,75,0,18,317,1
2020-09-29 22,1.426,0,75,0,18,307,1
2020-09-29 23,1.381,0,80,0,17,301,1
2020-09-30 00,1.329,0,80,0,16,318,1
2020-09-30 01,0.858,0,80,0,16,320,2
2020-09-30 02,0.904,0,80,0,16,327,1
2020-09-30 03,1.082,0,80,0,16,315,1
2020-09-30 04,0.864,0,80,0,15,309,1
2020-09-30 05,0.837,0,80,0,16,321,1
2020-09-30 06,0.732,0,80,0,16,316,2
2020-09-30 07,0.919,0,75,0,18,316,1
2020-09-30 08,0.917,0,60,0,20,332,1
2020-09-30 09,1.457,0,50,0,22,354,2
2020-09-30 10,2.075,0,45,0,24,36,1
2020-09-30 11,1.932,0,40,0,25,133,1
2020-09-30 12,1.873,0,40,0,25,119,1
2020-09-30 13,2.477,0,40,0,26,120,2
2020-09-30 14,1.874,0,35,0,26,136,1
2020-09-30 15,1.877,0,40,0,25,265,0
2020-09-30 16,0.952,0,40,0,25,278,1
2020-09-30 17,1.329,0,55,0,23,219,1
2020-09-30 18,1.147,0,60,0,21,221,1
2020-09-30 19,1.138,0,65,0,20,230,1
2020-09-30 20,0.733,0,70,0,20,205,1
2020-09-30 21,1.069,0,70,0,20,233,1
2020-09-30 22,0.721,0,80,0,18,203,1
2020-09-30 23,0.932,0,80,0,18,308,1
2020-10-01 00,0.601,0,85,0,18,325,1
2020-10-01 01,0.926,0,85,0,18,330,1
2020-10-01 02,0.625,0,85,0,17,326,1
2020-10-01 03,0.643,0,85,0,17,299,1
2020-10-01 04,0.73,0,90,0,17,301,1
2020-10-01 05,0.757,0,90,0,17,338,1
2020-10-01 06,0.6,0,80,0,18,17,1
2020-10-01 07,0.618,0,75,0,19,8,1
2020-10-01 08,0.626,0,65,0,20,40,1
2020-10-01 09,0.973,0,55,0,22,122,0
2020-10-01 10,1.091,0,50,0,24,264,1
2020-10-01 11,1.14,0,50,0,25,160,1
2020-10-01 12,1.54,0,50,0,25,164,0
2020-10-01 13,1.647,0,45,0,26,181,2
2020-10-01 14,1.591,0,45,0,26,165,3
2020-10-01 15,1.735,0,50,0,25,180,3
2020-10-01 16,1.377,0,55,0,23,203,3
2020-10-01 17,1.29,0,65,0,22,182,2
2020-10-01 18,0.871,0,70,0,20,185,2
2020-10-01 19,1.202,0,75,0,20,206,1
2020-10-01 20,0.695,0,75,0,20,196,1
2020-10-01 21,0.806,0,75,0,20,280,0
2020-10-01 22,0.807,0,80,0,19,317,1
2020-10-01 23,0.644,0,85,0,18,307,1
2020-10-02 00,0.626,0,85,0,18,319,1
2020-10-02 01,0.889,0,90,0,17,314,1
2020-10-02 02,0.647,0,90,0,17,311,1
2020-10-02 03,0.618,0,90,0,17,303,1
2020-10-02 04,0.608,0,90,0,17,306,1
2020-10-02 05,0.623,0,90,0,17,314,1
2020-10-02 06,0.58,0,90,0,16,302,1
2020-10-02 07,0.608,0,85,0,18,318,1
2020-10-02 08,0.945,0,70,0,21,323,0
2020-10-02 09,0.882,0,60,0,23,275,0
2020-10-02 10,1.276,0,55,0,24,234,1
2020-10-02 11,1.324,0,50,0,25,250,2
2020-10-02 12,2.028,0,50,0,26,235,2
2020-10-02 13,1.716,0,50,0,26,225,2
2020-10-02 14,1.535,0,55,0,26,207,3
2020-10-02 15,1.151,0,55,0,25,218,3
2020-10-02 16,1.22,0,60,0,24,231,3
2020-10-02 17,0.934,0,65,0,23,214,3
2020-10-02 18,0.877,0,70,0,22,249,2
2020-10-02 19,0.9,0,75,0,22,247,2
2020-10-02 20,0.885,0,75,0,21,257,2
2020-10-02 21,1.018,0,80,0,20,325,1
2020-10-02 22,1.117,0,80,0,20,344,0
2020-10-02 23,0.851,0,80,0,19,328,1
2020-10-03 00,0.999,0,80,0,19,277,1
2020-10-03 01,1.078,0,80,0,19,312,1
2020-10-03 02,1.058,0,75,0,19,300,1
2020-10-03 03,1.097,5,80,0.1,19,326,1
2020-10-03 04,0.974,5,75,0.1,20,336,2
2020-10-03 05,0.984,0,70,0,19,338,1
2020-10-03 06,0.708,0,70,0,19,315,1
2020-10-03 07,0.887,0,65,0,19,328,2
2020-10-03 08,0.87,0,65,0,20,323,1
2020-10-03 09,0.95,0,60,0,22,347,2
2020-10-03 10,1.283,0,50,0,24,352,0
2020-10-03 11,1.383,0,40,0,25,338,1
2020-10-03 12,1.85,0,40,0,26,336,1
2020-10-03 13,1.828,0,40,0,27,75,0
2020-10-03 14,3.098,0,40,0,27,312,1
2020-10-03 15,2.54,0,40,0,27,205,2
2020-10-03 16,1.865,0,45,0,25,195,3
2020-10-03 17,1.729,0,55,0,23,189,3
2020-10-03 18,2.461,0,65,0,23,197,2
2020-10-03 19,1.533,0,65,0,22,233,2
2020-10-03 20,1.134,0,70,0,22,241,0
2020-10-03 21,1.159,0,75,0,21,263,0
2020-10-03 22,1.18,0,75,0,21,310,1
2020-10-03 23,0.948,5,80,0.1,21,292,1
2020-10-04 00,0.831,5,80,0.2,21,236,1
2020-10-04 01,0.753,5,85,0.2,20,321,1
2020-10-04 02,0.946,0,85,0,20,332,1
2020-10-04 03,0.787,0,85,0,19,318,0
2020-10-04 04,0.845,5,85,0.1,19,304,1
2020-10-04 05,0.835,5,85,0.1,19,258,0
2020-10-04 06,0.781,0,85,0,19,94,0
2020-10-04 07,0.79,0,80,0,20,202,0
2020-10-04 08,0.686,0,75,0,21,321,1
2020-10-04 09,0.898,0,65,0,23,311,2
2020-10-04 10,1.389,0,60,0,23,302,2
2020-10-04 11,1.51,0,60,0,24,279,2
2020-10-04 12,2.847,0,65,0,24,292,2
2020-10-04 13,2.593,0,60,0,24,282,3
2020-10-04 14,1.706,0,65,0,24,291,2
2020-10-04 15,2.045,0,70,0,22,337,4
2020-10-04 16,1.516,0,70,0,21,336,4
2020-10-04 17,1.734,0,65,0,20,328,3
2020-10-04 18,1.477,0,65,0,20,329,2
2020-10-04 19,1.279,0,60,0,20,337,2
2020-10-04 20,0.87,0,65,0,19,325,2
2020-10-04 21,0.681,0,60,0,20,339,3
2020-10-04 22,0.518,0,60,0,18,329,4
2020-10-04 23,0.55,0,50,0,17,321,4
2020-10-05 00,0.759,0,50,0,16,332,4
2020-10-05 01,0.76,0,55,0,15,336,4
2020-10-05 02,0.643,0,50,0,15,327,6
2020-10-05 03,0.611,0,50,0,14,336,5
2020-10-05 04,0.456,0,50,0,13,334,5
2020-10-05 05,0.457,0,50,0,13,340,4
2020-10-05 06,0.436,0,50,0,13,340,5
2020-10-05 07,0.762,0,45,0,14,346,4
2020-10-05 08,1.131,0,35,0,15,339,4
2020-10-05 09,1.584,0,30,0,18,348,3
2020-10-05 10,2.098,0,25,0,19,348,4
2020-10-05 11,1.702,0,30,0,20,338,6
2020-10-05 12,1.736,0,30,0,20,344,6
2020-10-05 13,1.635,0,30,0,21,330,5
2020-10-05 14,2.093,0,30,0,21,341,4
2020-10-05 15,0.556,0,30,0,21,337,6
2020-10-05 16,1.602,0,35,0,20,329,4
2020-10-05 17,0.903,0,40,0,18,321,4
2020-10-05 18,0.499,0,45,0,17,321,3
2020-10-05 19,0.785,0,50,0,16,317,3
2020-10-05 20,0.567,0,50,0,16,323,3
2020-10-05 21,1.437,0,55,0,16,324,3
2020-10-05 22,2.062,0,55,0,16,346,3
2020-10-05 23,1.133,0,55,0,15,335,3
2020-10-06 00,1.197,0,55,0,15,339,3
2020-10-06 01,0.769,0,55,0,15,345,2
2020-10-06 02,0.513,0,55,0,14,340,3
2020-10-06 03,0.515,0,60,0,13,343,2
2020-10-06 04,0.95,0,65,0,12,313,1
2020-10-06 05,0.931,0,70,0,11,306,2
2020-10-06 06,0.897,0,70,0,11,324,1
2020-10-06 07,0.988,0,65,0,14,345,1
2020-10-06 08,1.057,0,50,0,16,352,3
2020-10-06 09,1.293,0,45,0,18,341,2
2020-10-06 10,1.597,0,30,0,20,340,1
2020-10-06 11,1.089,0,30,0,20,329,2
2020-10-06 12,1.337,0,30,0,22,46,1
2020-10-06 13,1.608,0,30,0,22,55,1
2020-10-06 14,1.165,0,30,0,23,96,1
2020-10-06 15,1.165,0,25,0,22,15,1
2020-10-06 16,1.303,0,30,0,22,45,0
2020-10-06 17,1.692,0,40,0,19,290,1
2020-10-06 18,1.183,0,45,0,18,315,1
2020-10-06 19,1.125,0,45,0,17,319,1
2020-10-06 20,0.965,0,50,0,16,316,2
2020-10-06 21,0.97,0,55,0,15,310,1
2020-10-06 22,0.725,0,60,0,15,309,2
2020-10-06 23,0.741,0,60,0,15,286,1
2020-10-07 00,1.308,0,60,0,15,301,1
2020-10-07 01,1.027,0,55,0,15,311,1
2020-10-07 02,1.224,0,55,0,15,31,1
2020-10-07 03,0.914,0,55,0,15,48,1
2020-10-07 04,0.918,0,55,0,15,27,2
2020-10-07 05,0.892,0,60,0,15,54,1
2020-10-07 06,0.851,0,65,0,14,357,1
2020-10-07 07,0.885,0,60,0,15,328,1
2020-10-07 08,0.995,0,45,0,18,57,1
2020-10-07 09,1.127,0,40,0,20,69,2
2020-10-07 10,1.313,0,40,0,21,85,3
2020-10-07 11,0.892,0,35,0,22,108,2
2020-10-07 12,1.25,0,35,0,23,117,3
2020-10-07 13,1.367,0,35,0,23,105,3
2020-10-07 14,1.219,0,30,0,24,108,3
2020-10-07 15,1.333,0,30,0,23,105,3
2020-10-07 16,1.099,0,30,0,22,89,3
2020-10-07 17,0.994,0,35,0,21,43,2
2020-10-07 18,1.118,0,40,0,20,25,2
2020-10-07 19,1.194,0,45,0,19,33,2
2020-10-07 20,1.159,0,50,0,19,32,1
2020-10-07 21,1.502,0,55,0,18,52,2
2020-10-07 22,1.352,0,55,0,19,60,2
2020-10-07 23,0.958,0,60,0,18,40,2
2020-10-08 00,0.778,0,55,0,18,45,2
2020-10-08 01,0.546,0,55,0,17,50,2
2020-10-08 02,0.668,0,60,0,17,54,2
2020-10-08 03,1.079,0,60,0,17,51,2
2020-10-08 04,0.915,0,60,0,17,39,2
2020-10-08 05,0.919,0,55,0,18,50,3
2020-10-08 06,0.859,0,50,0,18,65,3
2020-10-08 07,0.92,0,45,0,19,73,4
2020-10-08 08,1.051,0,45,0,20,80,4
2020-10-08 09,1.228,0,40,0,21,77,3
2020-10-08 10,1.849,0,40,0,22,83,4
2020-10-08 11,1.387,0,35,0,22,81,4
2020-10-08 12,1.656,0,35,0,23,74,4
2020-10-08 13,2.381,0,35,0,23,78,4
2020-10-08 14,1.737,0,35,0,24,81,4
2020-10-08 15,1.454,0,35,0,23,69,3
2020-10-08 16,1.474,0,35,0,23,69,3
2020-10-08 17,1.242,0,35,0,21,83,3
2020-10-08 18,0.881,0,40,0,20,74,3
2020-10-08 19,1.308,0,40,0,19,56,3
2020-10-08 20,1.1,0,40,0,18,65,3
2020-10-08 21,1.409,0,45,0,18,62,2
2020-10-08 22,1.281,0,45,0,17,53,2
2020-10-08 23,0.849,0,45,0,17,58,2
2020-10-09 00,0.651,0,50,0,16,45,2
2020-10-09 01,0.992,0,45,0,17,83,3
2020-10-09 02,0.944,0,50,0,17,83,3
2020-10-09 03,0.949,0,45,0,17,84,3
2020-10-09 04,0.926,0,45,0,17,82,3
2020-10-09 05,0.922,0,50,0,17,69,3
2020-10-09 06,0.954,0,50,0,16,62,2
2020-10-09 07,0.654,0,50,0,17,37,3
2020-10-09 08,0.611,0,40,0,20,69,3
2020-10-09 09,0.833,0,40,0,22,79,3
2020-10-09 10,1.171,0,35,0,22,68,4
2020-10-09 11,1.393,0,35,0,23,63,3
2020-10-09 12,1.723,0,35,0,24,77,3
2020-10-09 13,2.122,0,35,0,23,81,4
2020-10-09 14,2.288,0,35,0,24,69,3
2020-10-09 15,2.111,0,35,0,23,54,3
2020-10-09 16,1.734,0,35,0,23,88,3
2020-10-09 17,1.629,0,40,0,21,90,4
2020-10-09 18,1.234,0,45,0,20,89,3
2020-10-09 19,1.943,0,45,0,19,59,2
2020-10-09 20,1.24,0,45,0,19,41,2
2020-10-09 21,1.496,0,50,0,19,37,1
2020-10-09 22,1.163,0,50,0,18,26,2
2020-10-09 23,0.773,0,55,0,18,19,1
2020-10-10 00,0.712,0,55,0,18,10,1
2020-10-10 01,0.837,0,55,0,18,317,2
2020-10-10 02,0.932,0,60,0,17,302,1
2020-10-10 03,1.119,0,55,0,18,56,1
2020-10-10 04,0.897,0,60,0,17,15,1
2020-10-10 05,0.901,0,65,0,16,352,1
2020-10-10 06,0.866,0,70,0,15,309,1
2020-10-10 07,0.791,0,65,0,16,285,1
2020-10-10 08,1.188,0,55,0,19,0,1
2020-10-10 09,1.284,0,50,0,21,81,1
2020-10-10 10,1.122,0,45,0,22,66,2
2020-10-10 11,1.241,0,40,0,24,91,2
2020-10-10 12,1.565,0,40,0,24,107,3
2020-10-10 13,1.444,0,40,0,23,117,2
2020-10-10 14,2.519,0,40,0,24,134,2
2020-10-10 15,2.002,0,40,0,24,118,1
2020-10-10 16,1.399,0,45,0,23,120,1
2020-10-10 17,1.823,0,50,0,22,113,1
2020-10-10 18,1.151,0,60,0,20,74,0
2020-10-10 19,1.151,0,70,0,18,229,1
2020-10-10 20,1.21,0,70,0,17,277,1
2020-10-10 21,0.98,0,75,0,17,315,1
2020-10-10 22,0.938,0,75,0,17,300,1
2020-10-10 23,1.315,0,70,0,18,17,1
2020-10-11 00,0.733,0,70,0,18,23,1
2020-10-11 01,0.897,0,70,0,17,38,1
2020-10-11 02,0.926,0,75,0,17,40,1
2020-10-11 03,1.096,0,75,0,16,25,1
2020-10-11 04,1.091,0,75,0,15,48,1
2020-10-11 05,0.925,0,75,0,15,21,1
2020-10-11 06,0.86,0,75,0,15,24,1
2020-10-11 07,0.771,0,70,0,17,86,1
2020-10-11 08,0.635,0,55,0,19,79,1
2020-10-11 09,0.798,0,45,0,21,92,2
2020-10-11 10,0.954,0,45,0,21,106,3
2020-10-11 11,0.899,0,40,0,23,109,3
2020-10-11 12,1.386,0,45,0,22,107,2
2020-10-11 13,1.662,0,40,0,23,125,2
2020-10-11 14,1.746,0,40,0,23,126,2
2020-10-11 15,1.413,0,40,0,23,155,2
2020-10-11 16,1.199,0,45,0,22,179,2
2020-10-11 17,1.225,0,50,0,21,227,1
2020-10-11 18,1.054,0,60,0,19,270,1
2020-10-11 19,0.913,0,65,0,18,324,1
2020-10-11 20,0.712,0,70,0,17,304,1
2020-10-11 21,0.659,0,70,0,17,303,0
2020-10-11 22,0.668,0,70,0,17,304,1
2020-10-11 23,0.654,0,75,0,16,290,1
2020-10-12 00,1.167,0,80,0,16,317,1
2020-10-12 01,1.76,0,85,0,15,308,1
2020-10-12 02,1.287,0,80,0,15,334,1
2020-10-12 03,1.186,0,85,0,15,309,0
2020-10-12 04,0.977,0,85,0,15,265,0
2020-10-12 05,1.132,0,85,0,15,286,0
2020-10-12 06,1.078,0,80,0,15,313,1
2020-10-12 07,1.183,0,70,0,18,342,2
2020-10-12 08,1.242,0,60,0,19,340,2
2020-10-12 09,1.412,0,50,0,21,340,2
2020-10-12 10,1.621,0,40,0,22,355,3
2020-10-12 11,1.632,0,35,0,24,310,3
2020-10-12 12,3.189,0,35,0,24,326,5
2020-10-12 13,2.501,0,40,0,24,329,5
2020-10-12 14,1.713,0,40,0,25,343,5
2020-10-12 15,1.506,0,40,0,24,350,3
2020-10-12 16,1.264,0,40,0,23,337,3
2020-10-12 17,1.351,0,50,0,22,319,2
2020-10-12 18,1.066,0,50,0,20,318,2
2020-10-12 19,1.119,0,55,0,20,319,3
2020-10-12 20,1.061,0,60,0,19,319,3
2020-10-12 21,0.986,0,65,0,18,332,4
2020-10-12 22,0.968,0,70,0,17,322,3
2020-10-12 23,0.639,0,70,0,17,313,4
2020-10-13 00,0.842,0,65,0,16,326,3
2020-10-13 01,0.665,0,60,0,15,329,4
2020-10-13 02,0.816,0,60,0,15,336,4
2020-10-13 03,0.562,0,60,0,15,329,3
2020-10-13 04,1.2,0,60,0,14,314,3
2020-10-13 05,1.427,0,60,0,14,329,2
2020-10-13 06,1.37,0,60,0,14,329,2
2020-10-13 07,1.129,0,55,0,14,330,2
2020-10-13 08,1.207,0,50,0,15,336,3
2020-10-13 09,0.716,0,40,0,18,9,2
2020-10-13 10,0.894,0,30,0,20,349,2
2020-10-13 11,0.67,0,20,0,21,316,3
2020-10-13 12,1.087,0,20,0,22,336,4
2020-10-13 13,1.28,0,25,0,21,330,5
2020-10-13 14,1.027,0,25,0,20,333,5
2020-10-13 15,1.001,0,30,0,20,327,4
2020-10-13 16,1.614,0,30,0,19,341,5
2020-10-13 17,0.752,0,30,0,18,337,4
2020-10-13 18,0.729,0,35,0,16,332,4
2020-10-13 19,0.558,0,35,0,16,335,3
2020-10-13 20,1.329,0,40,0,15,340,3
2020-10-13 21,1.389,0,45,0,14,321,2
2020-10-13 22,0.528,0,45,0,13,330,2
2020-10-13 23,0.602,0,50,0,13,317,2
2020-10-14 00,1.518,0,55,0,11,304,2
2020-10-14 01,1.373,0,60,0,11,314,2
2020-10-14 02,1.463,0,55,0,11,315,1
2020-10-14 03,0.954,0,60,0,10,317,2
2020-10-14 04,0.978,0,65,0,10,313,1
2020-10-14 05,0.953,0,65,0,10,302,1
2020-10-14 06,0.862,0,60,0,11,345,0
2020-10-14 07,0.874,0,50,0,13,316,1
2020-10-14 08,0.883,0,45,0,15,346,1
2020-10-14 09,1.145,0,35,0,18,101,1
2020-10-14 10,1.511,0,35,0,18,337,1
2020-10-14 11,0.95,0,30,0,20,110,0
2020-10-14 12,1.129,0,25,0,21,32,1
2020-10-14 13,1.035,0,30,0,21,355,2
2020-10-14 14,2.082,0,30,0,22,355,2
2020-10-14 15,1.401,0,30,0,22,338,4
2020-10-14 16,1.324,0,30,0,21,329,4
2020-10-14 17,1.363,0,35,0,19,334,3
2020-10-14 18,1.007,0,45,0,17,327,3
2020-10-14 19,0.889,0,45,0,17,324,2
2020-10-14 20,0.804,0,50,0,16,326,3
2020-10-14 21,0.655,0,55,0,16,330,3
2020-10-14 22,1.713,0,60,0,15,320,2
2020-10-14 23,1.524,0,60,0,14,321,2
2020-10-15 00,1.058,0,60,0,13,326,1
2020-10-15 01,1.08,0,45,0,14,323,2
2020-10-15 02,0.946,0,40,0,14,316,2
2020-10-15 03,0.873,0,40,0,14,323,4
2020-10-15 04,0.88,0,45,0,14,336,3
2020-10-15 05,0.888,0,40,0,13,341,2
2020-10-15 06,0.848,0,40,0,13,339,3
2020-10-15 07,0.893,0,40,0,14,331,2
2020-10-15 08,1.043,0,35,0,15,338,3
2020-10-15 09,1.106,0,30,0,16,338,2
2020-10-15 10,1.369,0,25,0,18,324,1
2020-10-15 11,1.326,0,15,0,20,65,0
2020-10-15 12,1.565,0,15,0,21,321,0
2020-10-15 13,1.607,0,15,0,22,279,1
2020-10-15 14,1.796,0,15,0,22,7,0
2020-10-15 15,2.232,0,25,0,21,52,1
2020-10-15 16,1.006,0,25,0,20,300,1
2020-10-15 17,1.147,0,35,0,18,310,1
2020-10-15 18,0.855,0,40,0,17,321,2
2020-10-15 19,0.863,0,45,0,16,308,1
2020-10-15 20,1.583,0,40,0,15,302,1
2020-10-15 21,1.227,0,50,0,14,304,1
2020-10-15 22,1.199,0,50,0,14,313,2
2020-10-15 23,1.145,0,50,0,13,299,2
2020-10-16 00,1.185,0,50,0,12,287,1
2020-10-16 01,1.168,0,55,0,12,317,2
2020-10-16 02,1.132,0,60,0,10,320,1
2020-10-16 03,1.122,0,60,0,10,313,1
2020-10-16 04,1.035,0,60,0,9,314,2
2020-10-16 05,1.006,0,65,0,10,318,1
2020-10-16 06,0.889,0,60,0,10,316,1
2020-10-16 07,0.926,0,55,0,13,323,2
2020-10-16 08,0.973,0,50,0,14,324,1
2020-10-16 09,1.122,0,45,0,15,315,2
2020-10-16 10,1.167,5,40,0.1,17,330,1
2020-10-16 11,1.302,5,40,0.2,17,12,1
2020-10-16 12,1.221,0,40,0,18,10,1
2020-10-16 13,1.03,5,35,0.1,18,4,1
2020-10-16 14,0.795,5,35,0.1,18,19,1
2020-10-16 15,1.004,0,35,0,18,128,0
2020-10-16 16,1.286,0,45,0,18,30,1
2020-10-16 17,1.073,5,55,0.2,16,334,1
2020-10-16 18,0.854,5,55,0.1,16,326,1
2020-10-16 19,0.853,5,55,0.1,15,213,0
2020-10-16 20,0.682,0,55,0,15,325,1
2020-10-16 21,1.55,0,55,0,14,295,1
2020-10-16 22,1.804,0,60,0,14,322,1
